Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5sJutcHPNamWxBIdN0rvlC,"Out of Myself","Sitar and Bossa","Bebo Best;The Super Lounge Orchestra",2007,253466,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"электросвинг,ню-джаз,эйсид-джаз,свинг,лаундж,самба","ChinChin Records",0.765,0.751,4,-6.432,0,0.0336,0.0678,0.676,0.359,0.912,125.046,4
spotify:track:4dY08qxhT8ykgyYSWKa53U,"Aria","Aria","Dee Montero",2020-10-02,459137,29,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,мелодичный хаус,прогрессивный хаус","Futurescope",0.717,0.549,4,-10.217,0,0.0401,0.00198,0.919,0.0942,0.195,122.004,4
spotify:track:5kAwEqCAJ4yHdHmlAMSczs,"These Are Just Places To Me Now","Ordinary Drugs","Folamour",2019-02-15,421700,55,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,lo-fi-хаус,диско-хаус,фанки-хаус","FHUO Records",0.767,0.733,0,-9.414,0,0.0476,0.22,0.502,0.0346,0.82,116.991,4
spotify:track:5hQXx8BazBQQUYAA98h7wx,"Knee Deepen - Salt City Orchestra Mix","All Back to the Mine: Volume I - A Collection of Remixes","Moloko;Salt City Orchestra",2016-11-11,556107,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп","Echo",0.719,0.632,10,-9.077,0,0.044,0.0535,0.875,0.116,0.777,114.986,4
spotify:track:4hiQz7dncv2jXVC4siEF6i,"Sinus Love","Pensées Melodiques Vol. 2","Alex Cortiz",2023-02-01,228889,7,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,ню-джаз,даунтемпо,эйсид-джаз","Vibin' Grooves",0.907,0.522,11,-10.791,0,0.128,0.202,0.492,0.0841,0.643,100.993,4
spotify:track:0ThkD57Cq44ZcIaOgQSM1v,"Shivering","Dream Nation","HAERTS",2021-05-21,238026,20,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Humming Records",0.704,0.579,5,-7.098,0,0.033,0.26,0.388,0.108,0.832,115.973,4
spotify:track:6X8A2SCk69EgAwqOPOQnGR,"Duel, pt. 2","Du rivage","Weekend Affair",2018-01-26,235786,47,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский поп,французский хаус","Play it Loudly records",0.828,0.736,6,-8.201,1,0.0736,0.0761,0.0478,0.135,0.54,117.031,4
spotify:track:590D3h1RhUPu2oJWN1zcTa,"What Is Love","What Is Love","Brödet",2016-11-29,353118,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Naiv Recordings",0.646,0.551,6,-8.521,0,0.0307,0.118,0.0174,0.0889,0.502,107.007,4
spotify:track:2FDdVUPDAeJ94kOlVW7L8n,"Makes You Fly","Nice Guys Love You (Vol. 1)","Nice Guys;Dumbo Gets Mad",2019-06-28,368723,46,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"сёрф-рок,неопсиходелия,психоделический рок","Nice Guys",0.607,0.933,1,-5.135,1,0.0548,0.00564,0.292,0.115,0.489,111.006,4
spotify:track:3xhvwPraj72arwAKX7SOPg,"Fame","Dreems","Cassius",2019-06-21,248013,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский хаус,диско-хаус","Universal Music Distribution Deal",0.656,0.864,4,-8.008,0,0.0381,0.0926,0.722,0.118,0.53,120.002,4
spotify:track:43sGFmqBOGGUmCu51nEU6K,"The Child","You My Baby And I","Alex Gopher",1999-01-01,274640,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский хаус,ню-диско,электроклэш","Go 4 Music",0.865,0.865,1,-5.737,1,0.0461,0.0723,0.0165,0.109,0.705,107.89,4
spotify:track:2seXVCwfDFFrQ87WR7K30M,"Letter from an Unknown Woman (Edit)","Letter from an Unknown Woman (Edit)","Dumbo Tracks;Marker Starling",2022-02-04,210010,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","ITALIC",0.65,0.469,11,-8.703,0,0.0546,0.0553,0.838,0.113,0.771,196.567,4
spotify:track:5ZXtvJwBm0Dbe5KBX8Y0l0,"Inside","Cabin Days","Sterling Grove;Ellyn Woods",2021-06-25,218600,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","HY Records",0.712,0.517,7,-9.248,0,0.0318,0.0912,0.0737,0.28,0.323,119.99,4
spotify:track:3hqVz31TXSEvJENgtj7dui,"Décide Toi","Ce soir, après dîner","Rouge Rouge",2003-08-22,268960,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,лаундж","Pschent Music",0.68,0.79,10,-6.874,0,0.0476,0.0303,0.648,0.177,0.672,113.1,4
spotify:track:4o0LyB69tylqDG6eTGhmig,"Fire for You","Shadows","Cannons",2019-07-12,231825,76,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Columbia",0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4
spotify:track:4uQ6J8gE4ddiO4P9X8EDIY,"Care","Care","Jai Piccone",2018-08-31,327095,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","LUSTRE",0.756,0.496,8,-7.571,1,0.042,0.514,0.689,0.108,0.644,120.997,4
spotify:track:2ckyGFrBuCdjYAYhkPEUk8,"Two Left Feet (feat. Öhrn) - Girls Of The Internet Remix","Two Left Feet (feat. Öhrn) [Remixes]","Rasmus Faber;Frida Öhrn;Girls of the Internet",2020-04-03,215910,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"шведский поп,вокальный джаз,lo-fi-хаус,джаз-хаус","Defected Records",0.844,0.486,9,-11.378,1,0.102,0.193,0.32,0.0838,0.775,119.965,4
spotify:track:5CEzy7QYNIgDcWAWJUvGe9,"Walk in the Room","Walk in the Room","TÂCHES;Jackson Englund",2020-09-20,191589,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house","GLITTER COWBOY under exclusive license to Amuseio AB",0.705,0.402,4,-11.553,0,0.186,0.0843,0.429,0.0954,0.8,170.014,4
spotify:track:5dOn7fur446SKKcujG3zwM,"Ours - Hermanez Remix","Ours (Hermanez Remix)","LØC;Hermanez",2020-12-25,459661,48,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,прогрессивный хаус,мелодичный хаус","LØC",0.781,0.738,2,-10.021,1,0.0416,0.000519,0.872,0.0723,0.353,118.001,4
spotify:track:76uRL1BKCWYqfYeQLuG8Vk,"La piscine (Voilaaa Remix)","La piscine - EP","Hypnolove;Voilaaa",2016-05-20,302893,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский поп,французский хаус","Record Makers",0.87,0.764,1,-8.456,1,0.118,0.0318,0.469,0.062,0.904,120.01,4
spotify:track:1mXOVtmycU0G4GHXSDDgyz,"Scary World Theory","Scary World Theory","Lali Puna",2001-10-15,283853,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"электропоп,инди-электроника,idm","Morr Music",0.674,0.447,4,-10.989,1,0.0276,0.296,0.936,0.125,0.245,111.633,4
spotify:track:3P9IInpHAewgv4C4JQaQxK,"Under the Stars - Ray Mang Remix","Out of Town (The Remixes)","Cantoma;Ray Mang",2011-10-17,575811,12,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,ню-диско","Leng Records",0.636,0.839,5,-8.195,0,0.0443,0.00927,0.912,0.188,0.965,109.999,4
spotify:track:0MyJySjtspDIejC1KldT6p,"Comfort Me - Dub","Tomorrow's Where I'm Dub","Pinty;Tomos;Emma-Jean Thackray",2021-06-16,327012,16,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,хип-хаус,lo-fi-хаус,ню-джаз,эйсид-джаз,инди-джаз","Greco-Roman",0.774,0.601,2,-10.758,0,0.073,0.641,0.893,0.121,0.381,125.007,4
spotify:track:55kICPHdEjruJKyAYReSm6,"I've Waited for So Long","In a Dream","The Juan Maclean",2014-09-15,377386,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"электроклэш,ню-диско,инди-дэнс,альтернативная танцевальная музыка","DFA",0.714,0.919,1,-5.404,1,0.0505,0.00267,0.675,0.0939,0.743,116.268,4
spotify:track:4TFVOsA7x1P5xB5SbguVXy,"Adrift - Albert Planck & Solifer Remix","Adrift Remixes, Pt. 2","Papercut (GR);Kristin Mainhart",2013-08-13,371186,14,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"энтехно,трип-хоп","The Sound Of Everything",0.748,0.687,9,-8.315,0,0.039,0.00397,0.456,0.115,0.442,117.99,4
spotify:track:5VIMpwICCfIUv4noTcES9d,"Moonlight","Moonlight","Ash",2023-05-26,416323,28,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Ash",0.604,0.65,8,-9.846,0,0.037,0.0408,0.809,0.107,0.0401,116.717,4
spotify:track:2FanGs4ShmHTOhvNcB9Xs8,"Does She?","With Julia","Kid Francescoli;Julia Minkin",2014-04-21,358536,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Alter K",0.584,0.716,9,-7.92,0,0.0311,0.0351,0.81,0.0889,0.516,96.001,4
spotify:track:6mHYgqPKMAEFHAU3IxO3e8,"I Am a Joker!","Songs of 2k11","BEA1991",2015-07-10,217573,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","BEA1991",0.663,0.575,0,-11.072,1,0.0274,0.734,0.191,0.0946,0.476,117.981,4
spotify:track:4lT5XiuLmM8oeRsjsyuAXy,"All Inclusive","All Inclusive","Pool Boy;Cyril Hahn",2021-09-10,387593,26,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,lo-fi-хаус","Noire & Blanche",0.753,0.727,0,-9.706,0,0.0443,0.295,0.79,0.694,0.747,115.999,4
spotify:track:1Cpp0byOyye8vkEBKBh7Y4,"Goldclap","Fall Again","Mar Vei",2019-05-03,239394,38,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Epidemic Sound",0.743,0.731,9,-9.732,0,0.0467,0.0288,0.864,0.107,0.0607,114.006,4
spotify:track:4hg7YghtAH5vm9snBzmT2G,"Bossanova Feelin'","Minuit","Minus 8",2002-07-09,276773,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,эйсид-джаз,трип-хоп,лаундж,даунтемпо","Beyond 8 Records",0.622,0.819,10,-8.041,0,0.0459,0.0409,0.863,0.103,0.67,96.003,4
spotify:track:7q6kaOmPSc5cXRPp82pCs8,"Sunbathing","Sunbathing","Dye O",2019-09-20,319597,20,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Epidemic Sound",0.722,0.895,4,-8.407,0,0.0302,0.166,0.865,0.345,0.635,115.013,4
spotify:track:22TX2XpnmAam3iN9yoAuZk,"Goodwill","Goodwill","Greg Cerrone",2020-01-01,387307,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"прогрессивный хаус","Kontor Records",0.818,0.756,11,-6.77,0,0.0572,0.0317,0.838,0.312,0.164,117.002,4
spotify:track:2fDKvZJIdQYtc4L8qYYkQk,"Danse Macabre","Twenty","Kraak & Smaak",2023-06-16,329840,10,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Jalapeno Records",0.652,0.706,10,-8.389,1,0.0294,0.881,0.0901,0.105,0.345,132.785,4
spotify:track:3IRON3rRIf2WJwejIbaehd,"Oboe","Sputnik II","Camel Power Club",2019-01-11,325586,59,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Bramar Records",0.746,0.666,0,-8.342,1,0.0351,0.298,0.698,0.0983,0.393,114.992,4
spotify:track:6JPgYPzwWEM5nbcLTtEe7x,"Prettiest Virgin","Cardan","Agar Agar",2016-09-28,373992,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Cracki Records",0.915,0.487,8,-8.853,1,0.0501,0.225,0.637,0.0799,0.562,120.023,4
spotify:track:4GeMcXMWI6vbIpY0DBSpdF,"Le Mékong","Hayao's Garden","Lucien Kimono",2019-05-09,434493,24,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,джаз-хаус","Cracki Records",0.678,0.496,2,-10.419,0,0.0267,0.392,0.841,0.105,0.294,99.977,4
spotify:track:7nZ9CzhiFRPhOQCn7eDSnn,"Vanille fraise","Vanille fraise","L'Impératrice",2015,238183,65,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский хаус,французский поп","microqlima",0.767,0.547,7,-11.458,0,0.0474,0.0399,0.485,0.0949,0.66,103.03,4
spotify:track:5YwVDOWMKH7T0KtvpPSESQ,"Mad About You - Live at Koningin Elisabethzaal 2012","With Orchestra Live","Hooverphonic",2012-10-26,239266,55,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп,даунтемпо","Columbia",0.386,0.445,11,-11.713,0,0.0377,0.606,0.000243,0.702,0.188,77.881,4
spotify:track:3AVyKOmMgvRjsC576xWw78,"Toi Et Moi","Recto Verso","Paradis",2016-09-23,220853,59,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский хаус,французский поп","Universal Music Division Barclay",0.703,0.76,11,-7.308,0,0.0635,0.00412,0.761,0.111,0.608,113.01,4
spotify:track:6h9ek2WDqjQieJ7BoyU8jZ,"Ceres","Forms","Rohne",2021-10-01,268000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Rohne",0.756,0.686,9,-10.122,0,0.0511,0.319,0.869,0.131,0.524,120.022,4
spotify:track:7DcVMkhcfKQtbCXXRVZSBP,"Vibrations","Vibrations","Lila Liu",2017-12-15,223250,29,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"босанова,лаундж,регги-поп","Music Brokers",0.62,0.373,9,-9.831,0,0.0245,0.327,0.0882,0.129,0.208,89.996,4
spotify:track:3YVTmWQvPWVSktD0DhtSYQ,"Cool Breeze","Flee","The Jeremy Spencer Band",1979,213720,63,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Rhino Atlantic",0.842,0.436,0,-12.871,0,0.0314,0.638,0.184,0.118,0.974,107.645,4
spotify:track:25mi7ueabfFAVpUczjMJqe,"Tren","Yabani","Netam",2020-06-26,413000,18,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house","Kanto Records",0.403,0.602,9,-14.18,0,0.0504,0.265,0.861,0.482,0.38,120.004,4
spotify:track:64j1qOtgZvBJW7MMnbGRED,"No Games","No Games","Pinky Perzelle;Eda Eren",2022-07-22,338736,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Perzelle Recordings",0.746,0.643,11,-7.879,0,0.0323,0.269,0.0416,0.102,0.717,94.962,4
spotify:track:2alxvMSDA2U6qEmrEEINfe,"Giscard d'Estaing","Giscard d'Estaing","Dombrance",2019-05-03,232800,38,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский хаус","Cookie Records",0.613,0.626,2,-8.194,0,0.0392,0.3,0.895,0.0734,0.953,149.983,4
spotify:track:0VuHuQtpOCEDi9uu6GhtEK,"Yasminah (see your face again)","Actual Life (April 14 - December 17 2020)","Fred again..",2021-04-15,184714,52,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"статтер-хаус,хаус,edm","Atlantic Records UK",0.782,0.635,6,-9.382,0,0.122,0.0416,0.317,0.108,0.399,118.074,4
spotify:track:3SDbeiJH9iwfVapKcaa9zh,"Lovers in Paris - Dalibor Dadoff Remix","Lovers in Paris (Deluxe)","Jacob Gurevitsch;Dalibor Dadoff",2015-11-13,426518,23,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Music For Dreams",0.856,0.518,7,-13.079,0,0.11,0.431,0.921,0.0806,0.722,120.017,4
spotify:track:3jp7xKenvg8D6KsMNDglGI,"Shorelines","All the Unknown","Grandbrothers",2021-01-15,298733,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"неоклассика","City Slang",0.487,0.767,7,-12.241,0,0.03,0.817,0.78,0.11,0.426,103.984,4
spotify:track:2sCEVIOQMau63A7F5SdW9Q,"On You (Radio Edit)","On You (Radio Edit) - Single","Kazy Lambist",2016-08-01,207200,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Wagram Music / Cinq 7",0.644,0.807,3,-6.355,0,0.0393,0.00849,0.00538,0.0929,0.557,117.016,4
spotify:track:4ylEqMHuE7pk8dVMA9lGHC,"Ganges","Spirit of India","Marcelo Gallo",2009,410093,12,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"кельтская музыка","Azul Music",0.74,0.561,0,-9.739,0,0.0438,0.0102,0.874,0.128,0.418,105.024,4
spotify:track:0aly47SIcrK4NIJF1oTGOx,"Apres-Ski Nautique","Volleyball in Space","Gab Rhome",2017-09-22,403590,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,дип-хаус","Kindisch",0.815,0.42,6,-11.978,0,0.0577,0.0254,0.889,0.48,0.166,120.014,4
spotify:track:3kMIoOXP0G9W9iylN2zri5,"Prepare","Alpe Lusia","Stimming",2016-04-29,376693,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"минимал-техно","Diynamic Music",0.579,0.472,0,-15.95,0,0.106,0.494,0.941,0.205,0.2,118.985,4
spotify:track:0BcruzFvo1FhB2Oz663cdJ,"Viral - Notre Dame Remix","Viral (The Remixes)","Hypsidia;Altriparty;Notre Dame",2020-10-23,254437,23,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,афро-хаус,афротек,мелодичный хаус","WAYU Records",0.89,0.467,8,-11.338,0,0.0874,0.028,0.0485,0.348,0.598,105.997,4
spotify:track:3F9YO2RfAmOVfamTfm5qQj,"Sun Scope","Sun Scope","Maricopa",2017-12-01,312288,28,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Copa Recordings",0.652,0.552,4,-11.504,0,0.044,0.449,0.854,0.163,0.473,88,4
spotify:track:6UzUnDcoXITxxucET0l6JN,"Daydreaming","Buddha Bar Best of Electro : Rare Grooves","Rollercone",2013-07-15,346724,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп","George V Records",0.768,0.769,11,-9.515,1,0.0405,0.194,0.0799,0.0737,0.56,112.799,4
spotify:track:2XTnY7DBhXbZDPi06VGjpI,"Lluvia Leve","The Feathers' Eyes Vol.2","Birds of Mind",2019-01-21,404909,3,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,афро-хаус","Klassified",0.715,0.814,4,-11.206,0,0.045,0.023,0.79,0.111,0.245,115.007,4
spotify:track:5VtvnXORHIGpAwEsZyWNqb,"Holding On (feat. Bob Moses)","presents... 004","Frank & Tony;Bob Moses",2013-07-08,428631,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб-техно,lo-fi-хаус","Scissor & Thread",0.804,0.342,8,-13.694,1,0.169,0.000474,0.769,0.101,0.488,114.994,4
spotify:track:60WdQPtqeGxBUQcWquTI8n,"Darjeeling Train","Darjeeling Train","Dole & Kom;Seth Schwarz",2018-11-16,491803,29,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трайбал-хаус,organic house,мелодичный хаус,мелодичное техно","Bar 25 Music",0.899,0.462,10,-8.373,0,0.103,0.000208,0.898,0.116,0.158,112.009,4
spotify:track:22L90vqbLCpvTAnXF7Ifd3,"Lost Found - Original Mix","Lost Found EP","Armen Miran",2016-06-06,300000,14,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,даунтемпо","Ready Mix Records",0.792,0.837,10,-7.497,0,0.0514,0.0254,0.869,0.0661,0.494,107.995,4
spotify:track:12EmK7GEWrWmeMuCQ9KoJG,"Tonight - Rampue Remix","Atlas (Light / Dark Deluxe Edition)","RÜFÜS DU SOL",2013,502000,19,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Sweat It Out",0.872,0.572,8,-10.969,0,0.0649,0.00828,0.89,0.0743,0.744,114.015,4
spotify:track:2ikT7zgIJYBcpchNseRmka,"Don't Call It Love - 12"" Version","On My Own","Zero 7",2013-09-01,385986,50,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп,даунтемпо","Make Records",0.821,0.529,10,-8.758,0,0.0349,0.0556,0.0744,0.152,0.941,118.023,4
spotify:track:7dw1jAsisA7B21jBozEjcj,"Karma","Sights","Georges",2021-11-12,242805,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,фанки-хаус,ню-диско,диско-хаус","Boogie Angst",0.796,0.819,8,-7.816,0,0.0562,0.0361,0.886,0.039,0.966,104.991,4
spotify:track:7AxvbiA33YaRmtLVYBMbIP,"Femme FantoÌ‚me","Femme FantÃ´me","Lockhart;Flora Fishbach",2016-07-22,228228,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский поп,французский хаус","Independent",0.734,0.696,9,-10.468,0,0.0623,0.045,0.106,0.328,0.656,111.995,4
spotify:track:58lrRLt4Unnb2PYtu6n1Xl,"Hello Echo","Hello Echo","Kiwi;Bestley",2020-07-31,500063,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"инди-дэнс,ню-диско,итало-диско,электроклэш","Kompakt",0.653,0.681,10,-11.036,0,0.0525,0.000193,0.623,0.0976,0.961,126.994,4
spotify:track:752noY44yVo7eYK78VikAx,"U Got My Heart","U Got My Heart","Clément Leroux;Emma Hoet",2018-08-31,191727,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский поп","The Bearded Man (Armada)",0.721,0.71,1,-6.474,1,0.052,0.0498,0.00102,0.255,0.235,109.943,4
spotify:track:2gmWJA9oF4GD2Vw5QoRqu1,"I Want You","I Want You (Deluxe Edition)","Marvin Gaye",1976-03-16,274400,65,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"motown,классический соул,соул,северный соул,тихий шторм","Motown",0.515,0.793,1,-9.557,0,0.034,0.849,0.317,0.236,0.737,100.551,4
spotify:track:7hofL9YADeFqnsFdDrxdbs,"Time","Time","NTO",2015-02-13,364019,51,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"мелодичное техно,минимал-техно,электро,техно","Hungry Music",0.822,0.508,4,-10.424,0,0.0952,0.168,0.827,0.113,0.131,125.004,4
spotify:track:44sRQti6OipNImaR4wW9Wc,"I Want You - Single Version","Broken Flowers","Marvin Gaye",2005-01-01,237320,15,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"motown,классический соул,соул,северный соул,тихий шторм","Decca Soundtracks",0.524,0.85,1,-7.097,0,0.0361,0.817,0.234,0.144,0.731,100.486,4
spotify:track:3hQZ6SYZ6kVPoPSqVOuYN8,"Never, Never Gonna Give Ya Up - Single Version","Gold","Barry White",2008-01-01,240693,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"диско,соул,классический соул,тихий шторм,филадельфийский соул","Universal Strategic Marketing",0.553,0.812,2,-6.991,0,0.0492,0.00806,0,0.0798,0.962,85.313,4
spotify:track:2I1ACfhTl4qVw5aF3TC3eU,"Why Does the Wind?","Love and Its Opposite","Tracey Thorn",2010-05-17,300773,30,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Strange Feeling Records",0.715,0.632,11,-7.877,0,0.0289,0.0565,0.00105,0.119,0.84,126.312,4
spotify:track:53qhh1kdcX4gRBShoW4LK8,"Sing It Back - Boris Dlugosch Mix","Catalogue","Moloko;Boris Dlugosch;Michael Lange",2006-07-17,278000,2,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп,диско-хаус,фанки-хаус,ню-диско,uk funky","Echo",0.761,0.775,3,-7.495,0,0.034,0.00691,0.000538,0.0512,0.966,123.017,4
spotify:track:476v8bK66rwRv3r6dLV0sH,"Se Essa Rua Fosse Minha - Goyanu Remix","Se Essa Rua Fosse Minha (Deluxe)","XAXIM;reple;Íria;Goyanu",2022-02-22,488495,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","La Cocina",0.813,0.523,11,-10.932,0,0.0766,0.112,0.761,0.115,0.19,112.996,4
spotify:track:0ls97q9Bz1SY1Sdv4qZ37o,"Water & Gold","Water & Gold","Isaac Chambers;Ryan Herr;RA-BE 333;Swan Hil;SaQi;Autumn Skye;Shaman's Dream;Daniel Lesser",2019-10-22,316500,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб","Isaac Chambers",0.767,0.349,7,-12.243,0,0.0765,0.659,0.00408,0.097,0.166,79.968,4
spotify:track:1H6ul0f4lJyhON3QXzoWf4,"Astral","Astral","Landikhan;Niña indigo",2017-04-21,348887,52,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,трайбал-хаус","LNDKHN",0.72,0.29,1,-15.51,1,0.184,0.00392,0.818,0.105,0.434,175.989,4
